repositorio;arquivos;adicoes;remocoes;tempo_analise_segundos;descricao_tamanho;participantes;comentarios
sirthias/scala-ssh;2;4;5;69222.0;187;2;3
sirthias/scala-ssh;1;1;1;1531.0;208;2;2
sirthias/scala-ssh;3;88;2;34690471.0;237;7;13
sirthias/scala-ssh;1;2;2;55476.0;453;2;1
sirthias/scala-ssh;1;15;9;387991.0;167;3;4
sirthias/scala-ssh;3;36;0;715313.0;182;2;1
sirthias/scala-ssh;1;2;2;135197.0;0;2;2
sirthias/scala-ssh;2;30;9;49497.0;178;2;2
sirthias/scala-ssh;7;52;8;105101920.0;296;2;1
sirthias/scala-ssh;3;4;7;593779.0;287;2;1
sirthias/scala-ssh;3;36;7;336803.0;0;2;1
sirthias/scala-ssh;1;31;1;336315.0;106;2;1
sirthias/scala-ssh;1;0;30;86245.0;49;2;2
sirthias/scala-ssh;1;1;1;106481.0;183;2;0
sirthias/scala-ssh;3;12;10;314060.0;56;2;1
sirthias/scala-ssh;2;4;6;175322.0;0;1;0
sirthias/scala-ssh;1;11;0;134804.0;0;2;0
sirthias/scala-ssh;1;1;1;6102.0;0;2;1
sirthias/scala-ssh;1;1;1;11686096.0;252;2;0
sirthias/scala-ssh;2;5;8;92494.0;0;2;1
sirthias/scala-ssh;3;15;8;132322007.424991;237;2;3
sirthias/scala-ssh;8;132;5;37.0;0;1;1
sirthias/scala-ssh;9;132;25;8207.0;616;2;6
sirthias/scala-ssh;3;4;3;4193523.0;133;3;5
sirthias/scala-ssh;1;1;1;660951.0;0;2;5
sirthias/scala-ssh;3;44;31;82296.0;0;2;3
sirthias/scala-ssh;1;1;1;46619.0;0;2;1
openhab/org.openhab.ui.habmin;1;1;1;2140.0;49;2;1
openhab/org.openhab.ui.habmin;4;261;2;8805.0;86;2;4
openhab/org.openhab.ui.habmin;1;55;55;27993.0;57;2;3
openhab/org.openhab.ui.habmin;3;255;0;5545.0;29;2;2
openhab/org.openhab.ui.habmin;1;1;1;238.0;31;2;0
openhab/org.openhab.ui.habmin;17;497;1;94724.0;275;2;1
openhab/org.openhab.ui.habmin;16;502;2;235813.0;0;2;9
openhab/org.openhab.ui.habmin;1;1;0;444.0;50;1;0
openhab/org.openhab.ui.habmin;3000;733;2771409;279383.0;0;1;0
openhab/org.openhab.ui.habmin;3000;925;2764807;14883.0;50;1;0
openhab/org.openhab.ui.habmin;7;24;21;5373.0;90;1;0
openhab/org.openhab.ui.habmin;1;2;3;2402.0;50;1;0
openhab/org.openhab.ui.habmin;1;4;0;6867.0;50;1;0
openhab/org.openhab.ui.habmin;2;3;3;765.0;50;1;0
openhab/org.openhab.ui.habmin;7;181;208;1736.0;0;1;0
openhab/org.openhab.ui.habmin;11;191;214;301.0;50;1;0
openhab/org.openhab.ui.habmin;12;239;243;874.0;0;1;0
openhab/org.openhab.ui.habmin;16;256;249;882.0;50;1;0
openhab/org.openhab.ui.habmin;6;29;6;239.0;50;1;0
openhab/org.openhab.ui.habmin;1;10;3;1285.0;50;1;0
openhab/org.openhab.ui.habmin;1;156;167;554.0;50;1;0
openhab/org.openhab.ui.habmin;3;45;13;3583.0;50;1;0
openhab/org.openhab.ui.habmin;1;21;2;275529.0;50;1;0
openhab/org.openhab.ui.habmin;8;56;42;1008.0;50;1;0
openhab/org.openhab.ui.habmin;10;41;41;1004.0;153;1;0
openhab/org.openhab.ui.habmin;1;1;1;16.0;50;1;0
openhab/org.openhab.ui.habmin;1;23;4;8.0;50;1;0
openhab/org.openhab.ui.habmin;1;24;1;5.0;50;1;0
openhab/org.openhab.ui.habmin;1;3;3;11371.0;43;1;1
openhab/org.openhab.ui.habmin;10;63;251;92186.0;43;2;2
openhab/org.openhab.ui.habmin;1;1;1;88860.0;67;1;0
openhab/org.openhab.ui.habmin;2;107;14;22.0;51;1;0
openhab/org.openhab.ui.habmin;43;764;150;10.0;51;1;0
openhab/org.openhab.ui.habmin;1;6;11;3168.0;0;3;0
openhab/org.openhab.ui.habmin;1;93;42;11.0;44;1;0
openhab/org.openhab.ui.habmin;1;1;1;620.0;298;3;3
openhab/org.openhab.ui.habmin;1;1;1;320145.0;318;2;0
openhab/org.openhab.ui.habmin;1;6;0;13648.0;934;2;0
openhab/org.openhab.ui.habmin;1;1;1;123.0;35;2;0
openhab/org.openhab.ui.habmin;1;1;0;93203.0;54;2;0
openhab/org.openhab.ui.habmin;1;11;0;87.0;43;2;0
openhab/org.openhab.ui.habmin;1;1;1;12616714.0;43;3;3
openhab/org.openhab.ui.habmin;2;13;12;224060.0;121;1;0
openhab/org.openhab.ui.habmin;1;3;10;295.0;44;1;0
openhab/org.openhab.ui.habmin;3;5;4;3754.0;51;2;0
openhab/org.openhab.ui.habmin;1;0;6;266153.0;44;2;0
openhab/org.openhab.ui.habmin;1;2;0;6.0;44;1;0
openhab/org.openhab.ui.habmin;1;1;0;6.0;58;1;0
maxs15/react-native-screcorder;1;2;1;351025.0;52;2;1
maxs15/react-native-screcorder;1;2;1;175196.0;69;2;0
maxs15/react-native-screcorder;80;1423;954;12771.0;148;1;0
maxs15/react-native-screcorder;1;38;38;5747.0;299;2;1
maxs15/react-native-screcorder;1;5;1;461971.0;90;3;1
maxs15/react-native-screcorder;1;2;2;128541.0;51;2;1
maxs15/react-native-screcorder;2;45;47;3006187.0;74;3;3
maxs15/react-native-screcorder;4;53;31;4954801.0;5;3;1
maxs15/react-native-screcorder;1;1;1;485525.0;109;2;1
maxs15/react-native-screcorder;2;5;5;112921016.0;57;3;2
vrizo/uibook;1;9;3;36238.0;132;2;1
vrizo/uibook;1;28;26;27532440.0;4248;0;1
vrizo/uibook;1;3;3;20157137.0;4568;0;1
vrizo/uibook;1;102;135;16721422.0;5124;0;1
vrizo/uibook;1;16;18;11926276.0;4264;0;1
vrizo/uibook;1;111;132;11839467.0;7922;0;1
vrizo/uibook;1;3;3;3951259.0;4244;0;1
vrizo/uibook;1;5;5;209.0;4454;0;1
vrizo/uibook;1;3;3;13008877.0;4724;0;1
vrizo/uibook;1;6;6;77034918.42098;6242;0;0
vrizo/uibook;1;3;3;76952997.42098;4026;0;0
vrizo/uibook;1;3;3;75427411.42098;3634;0;0
vrizo/uibook;1;3;3;74702896.42098;2664;0;0
vrizo/uibook;1;3;3;73658381.42098;3574;0;0
vrizo/uibook;1;3;3;68954839.42098;2705;0;0
vrizo/uibook;1;3;3;22111651.0;2708;0;1
vrizo/uibook;1;3;3;11688328.0;4740;0;1
vrizo/uibook;1;3;3;2588696.0;4736;0;1
vrizo/uibook;1;3;3;52895617.42098;4628;0;0
vrizo/uibook;1;3;3;714520.0;4537;0;1
vrizo/uibook;1;3;3;51699051.42098;4364;0;0
vrizo/uibook;1;9;4;46404333.42098;3929;0;0
vrizo/uibook;1;12;4;43532911.42098;6323;0;0
vrizo/uibook;1;3;3;43299565.42098;3747;0;0
vrizo/uibook;1;3;3;27434616.42098;5403;0;0
vrizo/uibook;1;190;156;26852974.42098;9369;0;0
vrizo/uibook;1;9;4;24466570.42098;6402;0;0
metal/metal.js;5;311;200;3167.0;0;2;2
metal/metal.js;6;112;58;7156.0;0;2;2
metal/metal.js;2;194;1;79641.0;0;2;1
metal/metal.js;7;584;65;22533.0;0;2;1
metal/metal.js;7;174;316;19233.0;0;2;1
metal/metal.js;2;194;1;24645.0;0;2;1
metal/metal.js;9;338;83;6798.0;0;2;1
metal/metal.js;2;62;0;241.0;0;2;1
metal/metal.js;2;273;39;5098.0;0;2;1
metal/metal.js;2;50;7;25442.0;0;2;1
metal/metal.js;14;227;4;18267.0;0;2;1
metal/metal.js;1;197;0;7350.0;0;2;1
metal/metal.js;4;359;0;5294.0;0;2;1
metal/metal.js;1;41;0;81.0;0;2;1
metal/metal.js;12;860;121;105361.0;0;2;1
metal/metal.js;6;281;141;26339.0;0;2;2
metal/metal.js;7;348;550;520436.0;0;2;2
metal/metal.js;4;569;0;87885.0;0;2;2
metal/metal.js;2;158;21;283020.0;0;2;3
metal/metal.js;10;286;227;70119.0;0;2;2
metal/metal.js;2;31;0;64538.0;0;2;2
metal/metal.js;13;355;59;5629.0;0;2;2
metal/metal.js;1;5;4;23501.0;0;2;2
metal/metal.js;5;303;43;81978.0;0;2;1
metal/metal.js;2;114;42;88915.0;0;2;2
metal/metal.js;6;415;0;97066.0;0;2;3
metal/metal.js;4;285;72;19923.0;0;2;2
metal/metal.js;2;185;188;12477.0;0;2;2
metal/metal.js;10;323;64;110432.0;0;2;2
metal/metal.js;6;173;7;13602.0;0;2;2
metal/metal.js;6;209;24;325445.0;0;2;2
metal/metal.js;33;255;281;8433.0;0;2;2
metal/metal.js;53;5895;5762;844356.0;0;2;2
metal/metal.js;2;4;3;1462.0;0;1;0
metal/metal.js;5;296;12;41472.0;0;3;2
metal/metal.js;23;3506;3489;99606.0;0;2;3
metal/metal.js;3;11;2;1718.0;0;1;0
metal/metal.js;2;11;2;1181.0;0;1;0
metal/metal.js;2;11;2;27433.0;0;2;2
metal/metal.js;5;491;23;55.0;0;1;0
metal/metal.js;4;155;23;2394.0;0;2;2
metal/metal.js;1;0;1;6375.0;0;2;2
metal/metal.js;23;1547;288;7964.0;0;2;2
metal/metal.js;1;4;2;631.0;0;2;2
metal/metal.js;2;79;0;4494.0;0;2;1
metal/metal.js;14;348;138;655.0;0;2;2
metal/metal.js;12;681;182;3469.0;0;2;2
metal/metal.js;3;83;63;72962.0;0;2;2
metal/metal.js;7;302;439;23577.0;0;2;2
metal/metal.js;1;1;1;10548.0;21;2;1
metal/metal.js;1;19;19;3807.0;0;3;2
metal/metal.js;5;43;1;50925743.0;0;3;3
metal/metal.js;17;1192;1265;4473.0;0;1;0
metal/metal.js;1;1;1;434133.0;250;3;6
metal/metal.js;1;16;3;249741.0;0;3;9
metal/metal.js;1;1;1;3548.0;152;3;1
metal/metal.js;2;64;14;26687.0;128;2;2
metal/metal.js;2;173;4;2047545.0;55;2;8
metal/metal.js;1;1;1;1469.0;70;2;2
metal/metal.js;2;208;35;1278475.0;0;3;5
metal/metal.js;1;1;1;4416.0;116;1;0
metal/metal.js;1;1;1;415016.0;116;1;0
metal/metal.js;2;23;44;1110.0;0;1;0
metal/metal.js;2;23;44;745.0;0;2;1
metal/metal.js;2;2;1;61234.0;66;2;4
metal/metal.js;1;9;0;620.0;0;1;0
metal/metal.js;19;112;97;55380.0;0;2;3
metal/metal.js;3;17;14;4276.0;0;1;0
metal/metal.js;5;237;7;1046888.0;0;4;8
metal/metal.js;2;43;1;180184.0;303;2;2
metal/metal.js;3;39;0;73500.0;23;4;9
metal/metal.js;46;342;342;70876.0;235;4;5
metal/metal.js;3;41;1;60035.0;667;3;7
metal/metal.js;27;118;99;336955.0;56;2;7
metal/metal.js;1;1;0;87959.0;0;2;0
metal/metal.js;32;396;360;5704.0;0;2;2
metal/metal.js;1;3;1;821.0;0;2;0
metal/metal.js;1;4;4;650.0;0;2;3
metal/metal.js;1;2;4;17780.0;0;2;3
metal/metal.js;3;21;21;3907.0;0;2;0
metal/metal.js;1;6;3;3879.0;0;2;1
metal/metal.js;2;5;7;84650.0;0;4;12
metal/metal.js;2;143;0;329478.0;0;3;6
metal/metal.js;2;24;0;782.0;256;2;2
metal/metal.js;1;0;38;2165.0;0;2;0
metal/metal.js;2;30;1;171163.0;184;3;3
metal/metal.js;2;12;7;6169.0;361;2;1
metal/metal.js;2;9;6;288.0;99;2;0
metal/metal.js;1;6;6;55206.0;0;3;0
metal/metal.js;1;0;1;34111.0;107;2;0
metal/metal.js;2;8;0;313122.0;0;2;4
metal/metal.js;4;29;2;91117.0;189;3;5
metal/metal.js;2;30;0;66175.0;41;3;4
metal/metal.js;2;10;3;21362.0;429;2;1
metal/metal.js;7;4993;2;152.0;0;2;0
metal/metal.js;6;449;0;17989.0;0;2;2
metal/metal.js;6;449;0;362.0;0;1;0
metal/metal.js;6;412;0;2218.0;0;2;1
metal/metal.js;1;2;2;30112.0;0;2;0
metal/metal.js;5;127;0;2393720.0;848;3;12
tarek360/Animated-Icons;2;7;0;196.0;241;2;0
tarek360/Animated-Icons;4;16;0;2929.0;152;2;0
tarek360/Animated-Icons;1;1;1;126790692.629135;86;1;0
nearai/torchfold;2;95;12;227636.0;198;2;1
nearai/torchfold;1;32;22;181515.0;0;2;0
nearai/torchfold;1;3;3;37436345.366873;82;1;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;8;2;262733.0;184;3;2
nirvanatikku/jQuery-TubePlayer-Plugin;1;2;0;419019.0;713;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;1;4;0;33334.0;60;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;1;6;3;62327.0;141;2;2
nirvanatikku/jQuery-TubePlayer-Plugin;2;11;9;2316543.0;246;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;2;24;19;1735192.0;492;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;1;8;0;546003.0;87;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;2;19;17;25261.0;77;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;1;2;1;2564849.0;0;2;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;74;31;97857680.0;205;2;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;4;1;72012946.0;200;2;1
nirvanatikku/jQuery-TubePlayer-Plugin;3;167;167;43.0;0;2;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;74;31;27880684.0;0;3;1
nirvanatikku/jQuery-TubePlayer-Plugin;1;1;1;8157084.0;0;1;1
nirvanatikku/jQuery-TubePlayer-Plugin;41;2800;16675;254.0;767;1;0
nirvanatikku/jQuery-TubePlayer-Plugin;9;41;28;293.0;128;1;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;2;2;1855.0;0;2;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;57;53;15.0;171;1;0
nirvanatikku/jQuery-TubePlayer-Plugin;1;1;1;114265591.613435;302;1;0
myitcv/gobin;22;1009;19;635495.0;0;1;0
myitcv/gobin;1;5;0;135.0;0;1;0
myitcv/gobin;2;3;3;10.0;0;1;0
myitcv/gobin;2;2;2;277.0;0;1;0
myitcv/gobin;1;1;1;318.0;0;1;0
myitcv/gobin;6;25;33;113870.0;779;2;1
myitcv/gobin;1;5;0;384.0;0;1;0
myitcv/gobin;3;64;11;11646.0;323;2;1
myitcv/gobin;3;116;1;735.0;83;2;0
myitcv/gobin;4;35;103;343018.0;144;3;1
myitcv/gobin;223;68164;11;235491.0;139;2;0
myitcv/gobin;1;2;2;502.0;0;2;0
myitcv/gobin;2;3;3;104812.0;0;1;2
myitcv/gobin;2;11;0;38794.0;0;2;0
myitcv/gobin;2;188;22;372592.0;114;2;2
myitcv/gobin;2;11;0;70.0;28;1;0
myitcv/gobin;7;143;99;359218.0;9;2;2
myitcv/gobin;2;16;5;492210.0;282;1;2
myitcv/gobin;7;160;14;282613.0;0;2;0
myitcv/gobin;2;15;5;89853.0;150;2;0
myitcv/gobin;1;38;28;219821.0;0;2;0
myitcv/gobin;4;37;8;5556.0;41;2;0
myitcv/gobin;18;593;166;1837.0;44;1;0
myitcv/gobin;4;60;10;9943.0;102;2;0
myitcv/gobin;0;0;0;295.0;0;1;0
myitcv/gobin;4;60;10;260.0;102;1;1
myitcv/gobin;4;60;10;28.0;59;1;0
myitcv/gobin;6;140;4;185879.0;604;2;1
myitcv/gobin;39;1503;391;476024.0;56;3;0
myitcv/gobin;4;54;15;313691.0;70;2;1
myitcv/gobin;50;1794;410;94713.0;207;1;0
myitcv/gobin;2;76;20;2396121.0;207;1;2
myitcv/gobin;16;288;81;99817.0;232;2;0
myitcv/gobin;1;4;0;5633.0;0;2;1
myitcv/gobin;202;15;64072;772.0;442;2;0
myitcv/gobin;6;91;14;19875.0;75;2;1
myitcv/gobin;2;54;16;2259.0;0;2;0
myitcv/gobin;2;14;2;595.0;0;2;0
myitcv/gobin;1;1;1;2398.0;0;2;0
myitcv/gobin;4;27;1;12601.0;586;2;1
myitcv/gobin;9;72;35;366338.0;127;2;0
myitcv/gobin;5;82;3;234617.0;0;2;0
myitcv/gobin;1;1;0;2587.0;0;1;0
myitcv/gobin;2;53;19;4350.0;61;2;1
myitcv/gobin;28;721;110;99111.0;0;2;0
myitcv/gobin;3;84;0;1516441.0;328;2;0
myitcv/gobin;8;46;32;61951.0;706;2;0
myitcv/gobin;4;12;23;14683.0;210;2;0
myitcv/gobin;2;56;3;655.0;514;2;0
myitcv/gobin;2;4;3;1135.0;0;1;1
myitcv/gobin;6;140;4;1914.0;0;2;0
myitcv/gobin;1;1;1;289386.0;231;2;1
myitcv/gobin;1;5;1;34979.0;452;1;0
myitcv/gobin;14;241;210;16695.0;0;1;0
myitcv/gobin;1;20;0;2092.0;64;2;2
pixielabs/letsencrypt-rails-heroku;2;18;5;532.0;0;2;1
pixielabs/letsencrypt-rails-heroku;5;24;22;1240.0;129;2;1
pixielabs/letsencrypt-rails-heroku;5;34;23;8264.0;0;2;2
pixielabs/letsencrypt-rails-heroku;5;34;18;14602950.0;35;3;1
pixielabs/letsencrypt-rails-heroku;1;8;0;221625508.889402;286;2;7
pixielabs/letsencrypt-rails-heroku;2;7;7;3720830.0;260;2;4
pixielabs/letsencrypt-rails-heroku;7;179;76;10078521.0;428;2;3
pixielabs/letsencrypt-rails-heroku;1;5;3;213607.0;126;2;1
pixielabs/letsencrypt-rails-heroku;1;1;1;125301.0;4807;2;2
pixielabs/letsencrypt-rails-heroku;3;14;4;843103.0;157;2;0
pixielabs/letsencrypt-rails-heroku;2;21;6;750342.0;429;2;0
pixielabs/letsencrypt-rails-heroku;2;12;1;749459.0;220;2;1
pixielabs/letsencrypt-rails-heroku;1;1;1;340381.0;217;2;1
pixielabs/letsencrypt-rails-heroku;2;17;11;22371.0;22;2;1
pixielabs/letsencrypt-rails-heroku;1;2;5;210275277.889402;186;2;1
pixielabs/letsencrypt-rails-heroku;3;13;3;121.0;34;1;0
pixielabs/letsencrypt-rails-heroku;1;1;1;9.0;161;1;0
pixielabs/letsencrypt-rails-heroku;1;2;1;59.0;117;2;0
pixielabs/letsencrypt-rails-heroku;2;17;5;209302119.889402;247;2;2
pixielabs/letsencrypt-rails-heroku;3;16;6;380.0;347;1;0
pixielabs/letsencrypt-rails-heroku;3;52;33;27.0;189;1;1
pixielabs/letsencrypt-rails-heroku;5;100;56;208408477.889402;189;2;11
pixielabs/letsencrypt-rails-heroku;1;12;0;60910.0;0;2;1
pixielabs/letsencrypt-rails-heroku;1;1;1;338091.0;189;2;1
pixielabs/letsencrypt-rails-heroku;12;277;195;7733494.0;522;2;5
pixielabs/letsencrypt-rails-heroku;3;35;44;1768.0;507;1;0
pixielabs/letsencrypt-rails-heroku;9;152;59;598077.0;707;1;0
pixielabs/letsencrypt-rails-heroku;1;1;1;10001449.0;6946;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;25537699.0;4935;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;16318042.0;5853;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;19439768.0;8520;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;19092136.0;6230;0;1
pixielabs/letsencrypt-rails-heroku;1;10;7;11539963.0;7666;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;9014873.0;9227;0;1
pixielabs/letsencrypt-rails-heroku;5;69;52;5763528.0;824;2;1
pixielabs/letsencrypt-rails-heroku;1;5;3;11359501.0;16239;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;38888337.0;5581;0;1
pixielabs/letsencrypt-rails-heroku;1;5;3;13069428.0;11663;0;1
pixielabs/letsencrypt-rails-heroku;1;6;1;19.0;0;1;0
pixielabs/letsencrypt-rails-heroku;1;5;3;3874023.0;12551;0;1
pixielabs/letsencrypt-rails-heroku;1;5;3;3189597.0;14313;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;22119614.0;12171;0;1
pixielabs/letsencrypt-rails-heroku;1;5;3;13281544.0;12349;0;1
pixielabs/letsencrypt-rails-heroku;1;1;1;20404372.0;10214;0;1
pixielabs/letsencrypt-rails-heroku;1;10;12;39145538.889402;14249;0;0
pixielabs/letsencrypt-rails-heroku;1;3;3;32581569.889402;8947;0;0
pixielabs/letsencrypt-rails-heroku;1;5;3;31406648.889402;14059;0;0
pixielabs/letsencrypt-rails-heroku;1;35;12;1313513.0;13277;0;1
pixielabs/letsencrypt-rails-heroku;1;33;11;4230697.0;8852;0;1
pixielabs/letsencrypt-rails-heroku;1;9;11;871156.0;8092;0;1
pixielabs/letsencrypt-rails-heroku;1;35;12;22982379.889402;13762;0;0
pixielabs/letsencrypt-rails-heroku;1;9;11;3893718.0;7200;0;1
pixielabs/letsencrypt-rails-heroku;1;33;11;640428.0;9470;0;1
pixielabs/letsencrypt-rails-heroku;1;33;11;18654095.889402;9897;0;0
pixielabs/letsencrypt-rails-heroku;1;9;11;18574645.889402;6863;0;0
OlegIlyenko/graphiql-workspace;8;4182;11;5158043.0;81;2;3
OlegIlyenko/graphiql-workspace;1;4;1;18667.0;14;2;1
OlegIlyenko/graphiql-workspace;1;4;4;721567.0;0;2;1
OlegIlyenko/graphiql-workspace;1;3;2;721589.0;9;2;1
OlegIlyenko/graphiql-workspace;1;4;0;66245.0;9;3;4
OlegIlyenko/graphiql-workspace;2;13;1;94719.0;308;2;2
OlegIlyenko/graphiql-workspace;3;34;211;392671.0;14;2;1
OlegIlyenko/graphiql-workspace;9;60428;42954;2820558.0;434;5;12
OlegIlyenko/graphiql-workspace;1;2;2;1407537.0;481;2;1
OlegIlyenko/graphiql-workspace;2;1;4;5644.0;106;2;5
OlegIlyenko/graphiql-workspace;1;2;2;208.0;282;2;3
OlegIlyenko/graphiql-workspace;4;15297;23576;439093.0;486;2;3
OlegIlyenko/graphiql-workspace;1;4;4;6454.0;40;2;1
OlegIlyenko/graphiql-workspace;5;945;190;995448.0;310;2;2
OlegIlyenko/graphiql-workspace;1;1;1;445694.0;14;2;1
OlegIlyenko/graphiql-workspace;1;2;2;4224623.0;216;1;1
OlegIlyenko/graphiql-workspace;1;1;1;1454039.0;89;2;1
OlegIlyenko/graphiql-workspace;1;1;1;174210202.900102;503;1;1
OlegIlyenko/graphiql-workspace;1;2;2;1784.0;39;2;3
OlegIlyenko/graphiql-workspace;2;8;8;140589131.900102;163;1;0
NVIDIA/Falcor;1;1;0;35.0;0;1;0
NVIDIA/Falcor;2;2;1;123.0;0;1;0
NVIDIA/Falcor;54;517247;25;62.0;0;1;0
NVIDIA/Falcor;2;80;208;1844.0;55;2;0
NVIDIA/Falcor;35;192;87;60.0;105;1;0
NVIDIA/Falcor;1;1;1;57919.0;119;2;0
NVIDIA/Falcor;1;1;1;114.0;20;2;0
NVIDIA/Falcor;85;6337;307;6155923.0;794;2;1
NVIDIA/Falcor;1;4;4;1706207.0;45;2;0
NVIDIA/Falcor;3;38;19;70795.0;0;2;0
NVIDIA/Falcor;32;1113;657;241218.0;0;2;0
NVIDIA/Falcor;13;974;5;40787.0;361;2;0
NVIDIA/Falcor;4;226;0;37530.0;110;2;0
NVIDIA/Falcor;7;179;167;46831.0;333;2;0
NVIDIA/Falcor;12;87;25;315575.0;156;2;0
NVIDIA/Falcor;6;39;33;1269208.0;37;2;0
NVIDIA/Falcor;1;14;8;2350.0;167;2;0
NVIDIA/Falcor;16;721;196;222031.0;149;3;0
NVIDIA/Falcor;8;7814;10;1681.0;302;2;0
NVIDIA/Falcor;299;18395;40077;247519.0;715;2;2
NVIDIA/Falcor;1;1;1;314.0;0;2;0
NVIDIA/Falcor;2;160;1;151253.0;70;3;0
NVIDIA/Falcor;14;1499;930;520668.0;413;1;1
NVIDIA/Falcor;89;2324;1668;533940.0;436;2;6
NVIDIA/Falcor;326;29346;60604;1111.0;309;2;0
NVIDIA/Falcor;21;1210;714;1248.0;288;2;1
NVIDIA/Falcor;2;0;2;3280.0;0;2;0
NVIDIA/Falcor;67;1121;966;530133.0;601;1;1
NVIDIA/Falcor;103;2702;2196;343241.0;866;1;1
NVIDIA/Falcor;24;1720;1006;1852.0;90;1;1
NVIDIA/Falcor;24;1720;1006;25.0;40;2;0
NVIDIA/Falcor;149;9977;6920;1196912.0;204;1;2
NVIDIA/Falcor;131;6410;6447;491845.0;152;1;1
NVIDIA/Falcor;875;25335;158672;58.0;0;5;0
NVIDIA/Falcor;9;554;11;1555767.0;50;1;0
NVIDIA/Falcor;25;469;265;100459.0;0;2;0
NVIDIA/Falcor;2;11;3;76788.0;267;2;0
NVIDIA/Falcor;20;49;39;20663.0;466;2;0
NVIDIA/Falcor;2;10;6;161755.0;496;2;2
NVIDIA/Falcor;1;1;0;85410.0;365;2;0
NVIDIA/Falcor;3;18;30;1964.0;155;2;1
NVIDIA/Falcor;1;16;17;11467.0;612;2;1
NVIDIA/Falcor;12;420;36;80510.0;193;2;0
NVIDIA/Falcor;4;1;115;294.0;0;2;0
NVIDIA/Falcor;1071;39685;165006;42.0;0;4;0
NVIDIA/Falcor;11;2720;39;385.0;0;2;0
NVIDIA/Falcor;3;21;21;3276.0;0;2;0
NVIDIA/Falcor;3;29;6;196935832.631823;511;1;1
NVIDIA/Falcor;1089;42362;165730;10.0;0;4;0
NVIDIA/Falcor;9;156;69;3532.0;0;2;0
NVIDIA/Falcor;12;102;115;150230.0;0;2;0
NVIDIA/Falcor;9;24;14;4664.0;0;2;0
NVIDIA/Falcor;4;71;71;1791.0;890;3;0
NVIDIA/Falcor;6;104;104;197.0;170;3;0
samuelhorn/jamdocs;1;1;1;16109.0;0;2;0
samuelhorn/jamdocs;1;9;146;1172097.0;3543;1;0
samuelhorn/jamdocs;1;9;9;201354.0;3659;0;1
samuelhorn/jamdocs;1;2;2;949834.0;67;2;0
samuelhorn/jamdocs;1;985;953;54122.0;89;2;0
samuelhorn/jamdocs;10;105;16;127.0;0;2;0
samuelhorn/jamdocs;1;2;2;45262.0;186;2;1
samuelhorn/jamdocs;1;1;1;949622.0;39;2;0
samuelhorn/jamdocs;1;3;3;400996.0;3424;1;0
samuelhorn/jamdocs;1;3;3;647403.0;4764;1;0
samuelhorn/jamdocs;2;40;6;22740.0;512;2;1
samuelhorn/jamdocs;1;13;23;227393.0;279;2;1
samuelhorn/jamdocs;1;3;8;2327691.0;5130;1;0
samuelhorn/jamdocs;1;6;11;1169165.0;2953;1;0
samuelhorn/jamdocs;1;6;11;468655.0;13181;1;0
samuelhorn/jamdocs;2;8;11;89268.0;8458;1;0
samuelhorn/jamdocs;1;40;34;535041.0;4012;1;0
samuelhorn/jamdocs;2;5;5;501602.0;5671;1;0
samuelhorn/jamdocs;1;0;1;2540.0;89;2;1
samuelhorn/jamdocs;1;3;3;94758.0;2702;1;0
samuelhorn/jamdocs;1;3;3;82.0;3338;1;0
samuelhorn/jamdocs;1;3;3;11976.0;3811;1;0
samuelhorn/jamdocs;1;1;0;9.0;0;1;1
samuelhorn/jamdocs;1;3;3;1529981.0;19174;1;0
samuelhorn/jamdocs;1;17;17;878306.0;3576;1;0
samuelhorn/jamdocs;2;1;5;52.0;90;2;1
samuelhorn/jamdocs;1;34;11;181.0;7134;1;0
samuelhorn/jamdocs;1;3;3;2551120.0;2874;1;0
samuelhorn/jamdocs;1;26;32;705797.0;6673;1;0
samuelhorn/jamdocs;1;6;6;2770632.0;3747;1;0
samuelhorn/jamdocs;1;6;6;2037353.0;5007;1;0
samuelhorn/jamdocs;1;3;3;1903862.0;4472;1;0
samuelhorn/jamdocs;1;3;3;1796056.0;6962;1;0
samuelhorn/jamdocs;1;30;20;525622.0;6678;1;0
samuelhorn/jamdocs;1;3;3;623348.0;7704;1;0
samuelhorn/jamdocs;1;3;3;517037.0;4553;1;0
samuelhorn/jamdocs;1;3;36;42651.0;13688;1;0
